name,calories,carbs,fat,restaurant,category
Country Pork Sandwich,810,78.0,42,Burger King,Sandwiches
Double Whopper® Sandwich,900,51.0,57,Burger King,Sandwiches
Double Whopper® Sandwich w/o Mayo,740,51.0,39,Burger King,Sandwiches
Double Whopper® Sandwich with Cheese,990,53.0,65,Burger King,Sandwiches
Double Whopper® Sandwich with Cheese w/o Mayo,830,53.0,47,Burger King,Sandwiches
Italian Original Chicken Sandiwch,520,50.0,22,Burger King,Sandwiches
Mustard Whopper® Sandwich,530,52.0,23,Burger King,Sandwiches
Original Chicken Club Sandwich,690,48.0,43,Burger King,Sandwiches
Original Chicken Sandwich,630,46.0,39,Burger King,Sandwiches
Original Chicken Sandwich w/o Mayo,420,46.0,16,Burger King,Sandwiches
Spicy Chick’n Crisp® Sandwich,460,34.0,30,Burger King,Sandwiches
Spicy Chick’n Crisp® Sandwich w/o Mayo,300,35.0,12,Burger King,Sandwiches
Tendercrisp® Chicken Sandwich,750,58.0,45,Burger King,Sandwiches
Tendercrisp® Chicken Sandwich w/o Mayo,540,57.0,21,Burger King,Sandwiches
Tendergrill® Chicken Sandwich,470,40.0,18,Burger King,Sandwiches
Tendergrill® Chicken Sandwich w/o Mayo,360,40.0,7,Burger King,Sandwiches
Texas Double Whopper® Sandwich,1040,50.0,69,Burger King,Sandwiches
Texas Triple Whopper® Sandwich,1270,50.0,86,Burger King,Sandwiches
Texas Whopper® Sandwich,800,50.0,51,Burger King,Sandwiches
Triple Whopper® Sandwich,1140,51.0,75,Burger King,Sandwiches
Triple Whopper® Sandwich w/o Mayo,980,51.0,57,Burger King,Sandwiches
Triple Whopper® Sandwich With Cheese,1230,53.0,82,Burger King,Sandwiches
Triple Whopper® Sandwich With Cheese w/o Mayo,1070,53.0,64,Burger King,Sandwiches
Whopper JR.® Sandwich,340,28.0,19,Burger King,Sandwiches
Whopper JR.® Sandwich w/o Mayo,260,28.0,10,Burger King,Sandwiches
Whopper JR.® Sandwich with Cheese,380,29.0,23,Burger King,Sandwiches
Whopper JR.® Sandwich with Cheese w/o Mayo,300,660.0,14,Burger King,Sandwiches
Whopper® Sandwich,670,51.0,40,Burger King,Sandwiches
Whopper® Sandwich w/o Mayo,510,51.0,23,Burger King,Sandwiches
Whopper® Sandwich with Cheese,760,53.0,47,Burger King,Sandwiches
Whopper® Sandwich with Cheese w/o Mayo,600,53.0,30,Burger King,Sandwiches
Chicken Ranch Sandwich,680,69.0,33,Captain D's,Sandwiches
Classic Fish Sandwich,744,63.0,41,Captain D's,Sandwiches
Great Little Fish Sandwich,642,56.0,38,Captain D's,Sandwiches
The Captain,1008,81.0,50,Captain D's,Sandwiches
Wild Alaskan Salmon Sandwich,520,48.0,18,Captain D's,Sandwiches
Carl’s Catch Fish Sandwich®,700,,37,Carl's Jr.,Sandwiches
Charbroiled BBQ Chicken™ Sandwich,390,,7,Carl's Jr.,Sandwiches
Charbroiled Chicken Club™ Sandwich,580,,29,Carl's Jr.,Sandwiches
Charbroiled Santa Fe Chicken™ Sandwich,640,,36,Carl's Jr.,Sandwiches
Hand-Breaded Chicken Fillet Sandwich,650,,33,Carl's Jr.,Sandwiches
Spicy Chicken Sandwich,460,,26,Carl's Jr.,Sandwiches
Bacon 3 Cheese,635,53.0,32,Charley's Grilled Subs,Sandwiches
BBQ Cheddar,581,68.0,19,Charley's Grilled Subs,Sandwiches
Chicken Bacon Club,570,53.0,24,Charley's Grilled Subs,Sandwiches
Chicken Buffalo,526,58.0,16,Charley's Grilled Subs,Sandwiches
Chicken California,500,53.0,15,Charley's Grilled Subs,Sandwiches
Chicken Cordon Blue,570,54.0,18,Charley's Grilled Subs,Sandwiches
Chicken Teriyaki,522,58.0,15,Charley's Grilled Subs,Sandwiches
Italian Deli,585,53.0,25,Charley's Grilled Subs,Sandwiches
Mushroom Swiss Steak,521,57.0,18,Charley's Grilled Subs,Sandwiches
Philly Cheesesteak,521,56.0,18,Charley's Grilled Subs,Sandwiches
Philly Chicken,517,57.0,15,Charley's Grilled Subs,Sandwiches
Philly Ham & Swiss,517,60.0,15,Charley's Grilled Subs,Sandwiches
Philly Steak and Bleu,471,56.0,14,Charley's Grilled Subs,Sandwiches
Philly Steak Deluxe,527,57.0,18,Charley's Grilled Subs,Sandwiches
Philly Veggie,449,62.0,15,Charley's Grilled Subs,Sandwiches
Sicilian Steak,640,54.0,30,Charley's Grilled Subs,Sandwiches
Turkey Cheddar Melt,470,53.0,11,Charley's Grilled Subs,Sandwiches
Ultimate Club,560,54.0,23,Charley's Grilled Subs,Sandwiches
Chargrilled Chicken Club Sandwich,410,37.0,12,Chick-fil-A,Sandwiches
Chargrilled Chicken Sandwich,290,36.0,4,Chick-fil-A,Sandwiches
Chicken Salad Sandwich,490,55.0,19,Chick-fil-A,Sandwiches
Chicken Sandwich,430,38.0,17,Chick-fil-A,Sandwiches
Deluxe Chicken Sandwich,490,41.0,22,Chick-fil-A,Sandwiches
Spicy Chicken Sandwich,480,44.0,20,Chick-fil-A,Sandwiches
Spicy Chicken Sandwich Deluxe,570,46.0,27,Chick-fil-A,Sandwiches
BBQ Pulled Pork Sandwich on White Bun with fries,1670,172.0,85,Chili's,Sandwiches
Buffalo Chicken Ranch Sandwich on White Bun with fries,1410,143.0,68,Chili's,Sandwiches
California Club Sandwich w/ Fries,740,73.0,38,Chili's,Sandwiches
California Club Sandwich w/ fries,1490,147.0,76,Chili's,Sandwiches
Classic Turkey Sandwich w/ fries,1340,138.0,64,Chili's,Sandwiches
Classic Turkey Sandwich w/ Fries (Lunch Combo),690,69.0,34,Chili's,Sandwiches
Fajita Chicken Sandwich w/ Fries,730,70.0,38,Chili's,Sandwiches
GG Grilled Chicken Sandwich w/ Steamed Broccoli & fries,610,78.0,13,Chili's,Sandwiches
GG Santa Fe Chicken Wrap w/ Steamed Broccoli & fries,680,80.0,25,Chili's,Sandwiches
Grilled Chicken Sandwich on White Bun w/ fries,1280,121.0,63,Chili's,Sandwiches
Grilled Ham & Swiss Sandwich w/ fries,1360,137.0,71,Chili's,Sandwiches
Grilled Ham & Swiss Sandwich w/ Fries (Lunch Combo),680,68.0,36,Chili's,Sandwiches
Santa Fe Chicken Wrap w/ Ancho-Chile Ranch & fries,1320,126.0,73,Chili's,Sandwiches
Southwestern BLT Sandwich w/ Fries,630,68.0,33,Chili's,Sandwiches
Steakhouse Sandwich w/ fries,1010,115.0,45,Chili's,Sandwiches
Chicken Sandwich with Cheese,500,48.0,26,Church's,Sandwiches
Double Chicken N Cheese Sandwich,740,63.0,38,Church's,Sandwiches
Original Chicken Sandwich,360,35.0,18,Church's,Sandwiches
Southern Style Chicken Sandwich,450,50.0,16,Church's,Sandwiches
Spicy Chicken Sandwich,360,35.0,18,Church's,Sandwiches
Spicy Southern Style Chicken Sandwich,550,50.0,27,Church's,Sandwiches
Add Spread – Country Dijon Mustard (Combo),5,0.0,0,Corner Bakery Cafe,Sandwiches
Add Spread – Mayo (Combo),40,1.0,4,Corner Bakery Cafe,Sandwiches
Chicken Carbonara – (Combo),340,37.0,12,Corner Bakery Cafe,Sandwiches
Chicken Carbonara – (Whole),680,74.0,24,Corner Bakery Cafe,Sandwiches
D.C. Chicken Salad on Steakhouse Rye Bread – (Combo),310,40.0,11,Corner Bakery Cafe,Sandwiches
D.C. Chicken Salad on Steakhouse Rye Bread – (Whole),620,79.0,21,Corner Bakery Cafe,Sandwiches
Ham on Pretzel Bread – LF (Combo),340,43.0,10,Corner Bakery Cafe,Sandwiches
Ham on Pretzel Bread – LF (Whole),680,85.0,20,Corner Bakery Cafe,Sandwiches
Mom’s Corned Beef on Caraway Rye Bread (Combo),240,37.0,2,Corner Bakery Cafe,Sandwiches
Mom’s Corned Beef on Caraway Rye Bread (Whole),480,75.0,4,Corner Bakery Cafe,Sandwiches
Mom’s Egg Salad on White Bread (Combo),250,24.0,13,Corner Bakery Cafe,Sandwiches
Mom’s Egg Salad on White Bread (Whole),500,48.0,25,Corner Bakery Cafe,Sandwiches
Mom’s Roast Beef on Sourdough Bread (Combo),255,35.0,4,Corner Bakery Cafe,Sandwiches
Mom’s Roast Beef on Sourdough Bread (Whole),510,70.0,8,Corner Bakery Cafe,Sandwiches
Mom’s Roasted Chicken on Harvest Bread (Combo),250,32.0,4,Corner Bakery Cafe,Sandwiches
Mom’s Roasted Chicken on Harvest Bread (Whole),500,65.0,8,Corner Bakery Cafe,Sandwiches
Mom’s Smoked Ham on White Bread (Combo),205,23.0,6,Corner Bakery Cafe,Sandwiches
Mom’s Smoked Ham on White Bread (Whole),410,46.0,11,Corner Bakery Cafe,Sandwiches
Mom’s Tuna Salad on Harvest Bread (Combo),320,33.0,13,Corner Bakery Cafe,Sandwiches
Mom’s Tuna Salad on Harvest Bread (Whole),640,66.0,25,Corner Bakery Cafe,Sandwiches
Barbecue Beef Sandwich,350,40.0,14,Dairy Queen,Sandwiches
Barbecue Pork Sandwich,310,41.0,9,Dairy Queen,Sandwiches
Crispy Chicken Sandwich,600,59.0,30,Dairy Queen,Sandwiches
Crispy Chicken Wrap,350,30.0,21,Dairy Queen,Sandwiches
Crispy Fish Sandwich,470,53.0,22,Dairy Queen,Sandwiches
Crispy FlameThrower Chicken Sandwich,830,63.0,51,Dairy Queen,Sandwiches
Grilled Chicken Sandwich,360,32.0,15,Dairy Queen,Sandwiches
Grilled Chicken Wrap,280,22.0,15,Dairy Queen,Sandwiches
Iron Grilled Cheese Sandwich,420,52.0,14,Dairy Queen,Sandwiches
Iron Grilled Classic Club Sandwich,600,55.0,24,Dairy Queen,Sandwiches
Iron Grilled Supreme BLT Sandwich,600,40.0,34,Dairy Queen,Sandwiches
Iron Grilled Turkey Sandwich,550,43.0,23,Dairy Queen,Sandwiches
"Bacon, Lettuce & Tomato (add choices)",520,35.0,35,Denny's,Sandwiches
Chicken Avocado Sandwich w/ Fit Fare® fresh veggies,520,48.0,16,Denny's,Sandwiches
Chicken Ranch Melt w/o dressing (add choices),910,76.0,52,Denny's,Sandwiches
Club Sandwich (add choices),630,55.0,33,Denny's,Sandwiches
Hickory Grilled Chicken Sandwich (add choices),900,67.0,47,Denny's,Sandwiches
Prime Rib Philly Melt (add choices),670,52.0,36,Denny's,Sandwiches
Spicy Buffalo Chicken Melt (add choices),860,76.0,48,Denny's,Sandwiches
The Super Bird® (add choices),610,54.0,29,Denny's,Sandwiches
BBQ Slider Tray (per slider),196,15.0,11,FATZ,Sandwiches
Big City Reuben,899,51.0,56,FATZ,Sandwiches
Calabash BLT,1162,105.0,62,FATZ,Sandwiches
Calabash Chicken Wrap,792,85.0,31,FATZ,Sandwiches
Calabash Wrap,792,85.0,31,FATZ,Sandwiches
Club Sandwich Tray with Hoagie Rolls (per 1/2 sandwich),348,21.0,18,FATZ,Sandwiches
Club Sandwich Tray with Texas Toast (per 1/2 sandwich),333,20.0,17,FATZ,Sandwiches
Club Sandwich Tray with Tomato Basil Wraps(per 1/2 sandwich),381,25.0,20,FATZ,Sandwiches
Club Sandwich Tray with Wheat Bread (per 1/2 sandwich),233,1.0,16,FATZ,Sandwiches
FATZ Club Sandwich,956,43.0,64,FATZ,Sandwiches
"FATZ Famous Fish Sandwich, Blackened",446,47.0,15,FATZ,Sandwiches
"FATZ Famous Fish Sandwich, Fried",622,71.0,23,FATZ,Sandwiches
"FATZ Famous Fish Sandwich, Key West Style",435,46.0,15,FATZ,Sandwiches
Grilled Chicken Club,1118,64.0,63,FATZ,Sandwiches
Lunch 1/2 Calabash Wrap,398,45.0,16,FATZ,Sandwiches
Lunch Grilled Cheese Sandwich,429,35.0,23,FATZ,Sandwiches
Lunch Half Calabash BLT,662,46.0,43,FATZ,Sandwiches
Lunch Half Club,674,29.0,53,FATZ,Sandwiches
Lunch1/2 Popcorn Shrimp Wrap,326,33.0,15,FATZ,Sandwiches
Popcorn Shrimp Wrap,649,61.0,29,FATZ,Sandwiches
Popcorn Shrimp Wrap,649,61.0,29,FATZ,Sandwiches
Shrimp Po Boy,1188,101.0,72,FATZ,Sandwiches
Chicken Pesto,920,69.0,60,Fazoli's,Sandwiches
Chicken Pesto,880,69.0,52,Fazoli's,Sandwiches
Club Italiano,690,58.0,33,Fazoli's,Sandwiches
Club Italiano,780,68.0,36,Fazoli's,Sandwiches
Fazoli’s® Original,770,57.0,45,Fazoli's,Sandwiches
Fazoli’s® Original,880,70.0,49,Fazoli's,Sandwiches
Italian BLT,810,53.0,48,Fazoli's,Sandwiches
Italian BLT,810,65.0,42,Fazoli's,Sandwiches
Smoked Turkey Basil,750,68.0,37,Fazoli's,Sandwiches
Smoked Turkey Breast,650,54.0,35,Fazoli's,Sandwiches
Ultimate Meatball Smasher,1070,76.0,65,Fazoli's,Sandwiches
Vegetable Fresco,590,60.0,29,Fazoli's,Sandwiches
Vegetable Fresco,660,72.0,31,Fazoli's,Sandwiches
Grilled Cheese,470,41.0,26,Five Guys Burgers and Fries,Sandwiches
Veggie Sandwich,440,60.0,15,Five Guys Burgers and Fries,Sandwiches
Buffalo Tender Sandwich,724,65.0,34,Golden Chick,Sandwiches
Chunky Chicken Salad Sandwich,708,54.0,35,Golden Chick,Sandwiches
Golden Tender Sandwich,657,75.0,25,Golden Chick,Sandwiches
Big Hot Ham ‘N’ Cheese™,450,46.0,18,Hardee's,Sandwiches
Big Roast Beef™,450,44.0,20,Hardee's,Sandwiches
Charbroiled BBQ Chicken Sandwich,380,58.0,6,Hardee's,Sandwiches
Charbroiled Chicken Club™ Sandwich,610,55.0,30,Hardee's,Sandwiches
Fish Supreme Sandwich,630,52.0,38,Hardee's,Sandwiches
Hand Breaded Chicken Fillet™ Sandwich,680,55.0,37,Hardee's,Sandwiches
Hot Ham ‘N’ Cheese™,280,29.0,12,Hardee's,Sandwiches
Low Carb Charbroiled Chicken Club™ Sandwich,340,14.0,21,Hardee's,Sandwiches
Regular Roast Beef Sandwich,300,28.0,14,Hardee's,Sandwiches
Spicy Chicken Sandwich,440,41.0,21,Hardee's,Sandwiches
1/2 Double BLT Sandwich,390,21.0,28,IHOP,Sandwiches
1/2 Pot Roast Melt Sandwich,520,42.0,27,IHOP,Sandwiches
1/2 Turkey Sandwich,290,15.0,18,IHOP,Sandwiches
Bacon Cheddar Chicken Sandwich,930,47.0,61,IHOP,Sandwiches
Chicken Clubhouse Super Stacker,1180,55.0,81,IHOP,Sandwiches
Double BLT,660,39.0,45,IHOP,Sandwiches
Ham & Egg Melt,1070,77.0,56,IHOP,Sandwiches
Chicken Sandwich,410,42.0,21,Jack in the Box,Sandwiches
Chicken Sandwich with Bacon,470,42.0,25,Jack in the Box,Sandwiches
Fish Sandwich (Seasonal),650,61.0,37,Jack in the Box,Sandwiches
Grilled Cheese Sandwich,330,34.0,16,Jack in the Box,Sandwiches
"Grilled Sandwich, Deli Trio",620,54.0,29,Jack in the Box,Sandwiches
"Grilled Sandwich, Turkey, Bacon & Cheddar",660,53.0,31,Jack in the Box,Sandwiches
Homestyle Ranch Chicken Club,730,65.0,35,Jack in the Box,Sandwiches
Jack’s Spicy Chicken®,530,60.0,21,Jack in the Box,Sandwiches
Jack’s Spicy Chicken® w/ Cheese,610,61.0,26,Jack in the Box,Sandwiches
Sourdough Grilled Chicken Club,540,38.0,26,Jack in the Box,Sandwiches
#1 Pepe®,614,50.0,30,Jimmy Johns,Sandwiches
#10 Hunter’s Club®,807,66.0,34,Jimmy Johns,Sandwiches
#11 Country Club®,765,68.0,31,Jimmy Johns,Sandwiches
#12 Beach Club®,729,71.0,30,Jimmy Johns,Sandwiches
#13 Gourmet Veggie Club®,773,70.0,38,Jimmy Johns,Sandwiches
#14 Bootlegger Club®,684,67.0,24,Jimmy Johns,Sandwiches
#15 Club Tuna®,843,72.0,38,Jimmy Johns,Sandwiches
#16 Club Lulu®,755,67.0,33,Jimmy Johns,Sandwiches
#17 Ultimate Porker™,760,67.0,39,Jimmy Johns,Sandwiches
#2 Big John®,533,48.0,23,Jimmy Johns,Sandwiches
#3 Totally Tuna®,648,54.0,30,Jimmy Johns,Sandwiches
#4 Turkey Tom®,514,50.0,21,Jimmy Johns,Sandwiches
#4 Turkey Tom®,514,50.0,21,Jimmy Johns,Sandwiches
#5 Vito®,600,51.0,28,Jimmy Johns,Sandwiches
#6 Vegetarian,578,52.0,30,Jimmy Johns,Sandwiches
#7 Gourmet Smoked Ham Club,775,68.0,32,Jimmy Johns,Sandwiches
#8 Billy Club®,796,68.0,34,Jimmy Johns,Sandwiches
#9 Italian Night Club®,948,70.0,50,Jimmy Johns,Sandwiches
Hunter’s Club® Unwich,470,3.0,34,Jimmy Johns,Sandwiches
J.J.B.L.T.®,634,48.0,35,Jimmy Johns,Sandwiches
Slim 1 Ham & cheese,505,65.0,9,Jimmy Johns,Sandwiches
Slim 2 Roast Beef,424,64.0,2,Jimmy Johns,Sandwiches
Slim 3 Tuna salad,722,67.0,30,Jimmy Johns,Sandwiches
Slim 4 Turkey breast,401,65.0,0,Jimmy Johns,Sandwiches
Slim 4 Turkey breast,401,65.0,0,Jimmy Johns,Sandwiches
"Slim 5 Salami, capicola, cheese",599,65.0,19,Jimmy Johns,Sandwiches
Slim 6 Double provolone,545,65.0,16,Jimmy Johns,Sandwiches
The J.J. Gargantuan®,988,53.0,54,Jimmy Johns,Sandwiches
The J.J. Gargantuan® Unwich,739,7.0,54,Jimmy Johns,Sandwiches
Blackened Mahi Sandwich,850,38.0,53,Joe's Crab Shack,Sandwiches
Chicken Club Sandwich – Blackened,990,36.0,71,Joe's Crab Shack,Sandwiches
Chicken Club Sandwich – Grilled,790,36.0,49,Joe's Crab Shack,Sandwiches
Crab Cake Sandwich,810,40.0,61,Joe's Crab Shack,Sandwiches
Crispy Twister®,610,52.0,33,KFC,Sandwiches
Crispy Twister® without Sauce,490,51.0,20,KFC,Sandwiches
Double Down with OR Filet,610,18.0,37,KFC,Sandwiches
Doublicious with OR Filet,520,40.0,25,KFC,Sandwiches
Honey BBQ Sandwich,320,47.0,3,KFC,Sandwiches
KFC Snacker® with Crispy Strip,310,30.0,15,KFC,Sandwiches
KFC Snacker® with Crispy Strip without Sauce,260,29.0,9,KFC,Sandwiches
"KFC Snacker® with Crispy Strip, Buffalo",270,31.0,9,KFC,Sandwiches
"KFC Snacker® with Crispy Strip, Ultimate Cheese",280,31.0,11,KFC,Sandwiches
"KFC Snacker®, Honey BBQ",210,32.0,3,KFC,Sandwiches
Filet-O-Fish®,380,38.0,18,McDonald's,Sandwiches
McChicken ®,360,40.0,16,McDonald's,Sandwiches
McRib ®,500,44.0,26,McDonald's,Sandwiches
Grilled Chicken Caprese,560,53.0,23,Olive Garden,Sandwiches
Grilled Chicken Florentine,570,52.0,25,Olive Garden,Sandwiches
Grilled Steak & Portobello,580,50.0,26,Olive Garden,Sandwiches
Filet Focaccia Sandwich,849,51.0,51,Outback Steakhouse,Sandwiches
Grilled Chicken & Swiss Sandwich,709,41.0,39,Outback Steakhouse,Sandwiches
Full Asiago Roast Beef on Asiago Cheese,700,64.0,27,Panera Bread,Sandwiches
Full Bacon Turkey Bravo® on XL Tomato Basil,800,83.0,29,Panera Bread,Sandwiches
Full Chicken Caesar on Three Cheese,720,69.0,32,Panera Bread,Sandwiches
Full Chipotle Chicken on Artisan French,830,72.0,37,Panera Bread,Sandwiches
Full Cuban Chicken Panini,860,87.0,36,Panera Bread,Sandwiches
Full Frontega Chicken® on Focaccia,850,79.0,38,Panera Bread,Sandwiches
Full Italian Combo on Ciabatta,980,95.0,41,Panera Bread,Sandwiches
Full Mediterranean Veggie on XL Tomato Basil,590,96.0,13,Panera Bread,Sandwiches
Full Napa Almond Chicken Salad on Sesame Semolina,690,90.0,26,Panera Bread,Sandwiches
Full Roasted Turkey Artichoke on Foccacia with Asiago Cheese,780,78.0,33,Panera Bread,Sandwiches
Full Salmon Club Croissant,820,38.0,57,Panera Bread,Sandwiches
Full Sierra Turkey on Focaccia with Asiago Cheese,920,79.0,49,Panera Bread,Sandwiches
Full Smoked Ham & Swiss on Stone-Milled Rye,590,64.0,17,Panera Bread,Sandwiches
Full Smoked Turkey Breast on Country,420,66.0,3,Panera Bread,Sandwiches
Full Smokehouse Turkey® on Three Cheese,710,68.0,26,Panera Bread,Sandwiches
Full Steak & White Cheddar on French Baguette,970,111.0,33,Panera Bread,Sandwiches
Full Steak Balsamico,880,96.0,32,Panera Bread,Sandwiches
Full Tomato & Mozzarella on Ciabatta,770,96.0,29,Panera Bread,Sandwiches
Full Tuna Salad on Honey Wheat,510,65.0,16,Panera Bread,Sandwiches
Half Asiago Roast Beef on Asiago Cheese,350,32.0,14,Panera Bread,Sandwiches
Half Bacon Turkey Bravo® on XL Tomato Basil,400,42.0,14,Panera Bread,Sandwiches
Half Chicken Caesar on Three Cheese,360,35.0,16,Panera Bread,Sandwiches
Half Chipotle Chicken on Artisan French,420,36.0,19,Panera Bread,Sandwiches
Half Cuban Chicken Panini,430,44.0,18,Panera Bread,Sandwiches
Half Frontega Chicken® on Focaccia,430,39.0,19,Panera Bread,Sandwiches
Half Italian Combo on Ciabatta,490,47.0,21,Panera Bread,Sandwiches
Half Mediterranean Veggie on XL Tomato Basil,300,48.0,6,Panera Bread,Sandwiches
Half Napa Almond Chicken Salad on Sesame Semolina,340,45.0,13,Panera Bread,Sandwiches
Half Roasted Turkey Artichoke on Foccacia with Asiago Cheese,390,39.0,17,Panera Bread,Sandwiches
Half Salmon Club Croissant,410,19.0,28,Panera Bread,Sandwiches
Half Sierra Turkey on Focaccia with Asiago Cheese,460,39.0,25,Panera Bread,Sandwiches
Half Smoked Ham & Swiss on Stone-Milled Rye,290,32.0,8,Panera Bread,Sandwiches
Half Smoked Turkey Breast on Country,210,33.0,1,Panera Bread,Sandwiches
Half Smokehouse Turkey® on Three Cheese,360,34.0,13,Panera Bread,Sandwiches
Half Steak & White Cheddar on French Baguette,480,56.0,16,Panera Bread,Sandwiches
Half Steak Balsamico,440,48.0,16,Panera Bread,Sandwiches
Half Tomato & Mozzarella on Ciabatta,380,48.0,15,Panera Bread,Sandwiches
Half Tuna Salad on Honey Wheat,260,33.0,8,Panera Bread,Sandwiches
Blackened Bbq Chicken Po’ Boy,340,49.0,7,Popeye's,Sandwiches
Chicken Po’ Boy,660,61.0,34,Popeye's,Sandwiches
Shrimp Po’ Boy,690,66.0,42,Popeye's,Sandwiches
Baja Chicken  (Regular),970,82.0,47,Quiznos,Sandwiches
Baja Chicken (Large),1350,113.0,65,Quiznos,Sandwiches
Baja Chicken (Small),590,51.0,29,Quiznos,Sandwiches
Basil Pesto Chicken (Large),680,5.0,28,Quiznos,Sandwiches
Basil Pesto Chicken (Small),380,3.0,16,Quiznos,Sandwiches
"Beef, Bacon and Cheddar (Slider)",260,25.0,11,Quiznos,Sandwiches
Black Angus on Rosemary Parmesan (Large),1050,115.0,41,Quiznos,Sandwiches
Black Angus on Rosemary Parmesan (Regular),770,84.0,30,Quiznos,Sandwiches
Black Angus on Rosemary Parmesan (Small),500,52.0,20,Quiznos,Sandwiches
BLT Classic (Slider),220,24.0,9,Quiznos,Sandwiches
California Chicken Club (Large),1210,104.0,54,Quiznos,Sandwiches
California Chicken Club (Regular),870,75.0,40,Quiznos,Sandwiches
California Chicken Club (Small),530,47.0,25,Quiznos,Sandwiches
Chicken Bacon Ranch (Large),810,60.0,39,Quiznos,Sandwiches
Chicken Bacon Ranch (Small),460,34.0,23,Quiznos,Sandwiches
Chicken Carbonara (Large),1280,95.0,61,Quiznos,Sandwiches
Chicken Carbonara (Regular),920,69.0,44,Quiznos,Sandwiches
Chicken Carbonara (Small),550,43.0,27,Quiznos,Sandwiches
Classic Italian (Large),1150,99.0,61,Quiznos,Sandwiches
Classic Italian (Regular),850,72.0,45,Quiznos,Sandwiches
Classic Italian (Small),540,45.0,29,Quiznos,Sandwiches
Double Cheese Prime Rib (Large),1110,102.0,52,Quiznos,Sandwiches
Double Cheese Prime Rib (Regular),810,75.0,38,Quiznos,Sandwiches
Double Cheese Prime Rib (Small),520,47.0,25,Quiznos,Sandwiches
French Dip (Large),1200,101.0,66,Quiznos,Sandwiches
French Dip (Regular),880,74.0,48,Quiznos,Sandwiches
French Dip (Small),560,48.0,30,Quiznos,Sandwiches
Greek Chicken (Large),750,60.0,36,Quiznos,Sandwiches
Greek Chicken (Small),430,34.0,21,Quiznos,Sandwiches
Honey Bacon Club (Large),1080,114.0,46,Quiznos,Sandwiches
Honey Bacon Club (Regular),770,81.0,33,Quiznos,Sandwiches
Honey Bacon Club (Small),480,51.0,21,Quiznos,Sandwiches
Little Italy (Large),790,3.0,45,Quiznos,Sandwiches
Little Italy (Small),480,2.0,28,Quiznos,Sandwiches
Lobster & Seafood Salad Sub (Large),1020,98.0,57,Quiznos,Sandwiches
Lobster & Seafood Salad Sub (Regular),760,75.0,41,Quiznos,Sandwiches
Lobster & Seafood Salad Sub (Small),480,47.0,25,Quiznos,Sandwiches
Marinara,260,31.0,10,Quiznos,Sandwiches
Meatball (Large),1250,104.0,72,Quiznos,Sandwiches
Meatball (Regular),950,77.0,56,Quiznos,Sandwiches
Meatball (Slider),360,28.0,21,Quiznos,Sandwiches
Meatball (Small),590,48.0,35,Quiznos,Sandwiches
Mesquite Chicken (Large),1190,99.0,53,Quiznos,Sandwiches
Mesquite Chicken (Regular),850,72.0,38,Quiznos,Sandwiches
Mesquite Chicken (Small),510,45.0,24,Quiznos,Sandwiches
Peppercorn Prime Rib (Large),1110,99.0,57,Quiznos,Sandwiches
Peppercorn Prime Rib (Regular),810,72.0,42,Quiznos,Sandwiches
